Wavelength_nm,Parans 54m,Parans 25m,Fluorescent lamp FL5,Cool white LED,Warm white LED,Daylight through glass,Unfiltered daylight
1358,,,,0.0,0.0,1.7487115999999998e-05,3.92e-05
1359,,,,0.0,0.0,1.7095117999999998e-05,2.06e-05
1360,,,,0.0,0.0,1.6703119999999997e-05,2e-06
1361,,,,0.0,0.0,1.6311121999999997e-05,2.2e-06
1362,,,,0.0,0.0,1.5919124e-05,2.4e-06
1363,,,,0.0,0.0,1.5527126e-05,2.6e-06
1364,,,,0.0,0.0,1.5135127999999998e-05,2.8000000000000003e-06
1365,,,,0.0,0.0,1.4743129999999998e-05,3e-06
1366,,,,0.0,0.0,1.4351132e-05,2.6e-06
1367,,,,0.0,0.0,1.3959134e-05,2.2e-06
1368,,,,0.0,0.0,1.3567136e-05,1.7999999999999997e-06
1369,,,,0.0,0.0,1.3175138e-05,1.3999999999999997e-06
1370,,,,0.0,0.0,1.2783139999999999e-05,1e-06
1371,,,,0.0,0.0,1.2391141999999999e-05,3e-05
1372,,,,0.0,0.0,1.1999143999999999e-05,5.9e-05
1373,,,,0.0,0.0,1.1607145999999999e-05,8.8e-05
1374,,,,0.0,0.0,1.1215147999999998e-05,0.000117
1375,,,,0.0,0.0,1.0823149999999998e-05,0.000146
1376,,,,0.0,0.0,1.0431152e-05,0.0001482
1377,,,,0.0,0.0,1.0039154e-05,0.0001504
1378,,,,0.0,0.0,9.647156e-06,0.0001526
1379,,,,0.0,0.0,9.255158e-06,0.0001548
1380,,,,0.0,0.0,8.863159999999999e-06,0.000157
1381,,,,0.0,0.0,8.471161999999999e-06,0.0001306
1382,,,,0.0,0.0,8.079163999999999e-06,0.0001042
1383,,,,0.0,0.0,7.687166e-06,7.78e-05
1384,,,,0.0,0.0,7.295168e-06,5.14e-05
1385,,,,0.0,0.0,6.90317e-06,2.5e-05
1386,,,,0.0,0.0,6.511172e-06,6.16e-05
1387,,,,0.0,0.0,6.1191739999999995e-06,9.82e-05
1388,,,,0.0,0.0,5.727175999999999e-06,0.00013480000000000002
1389,,,,0.0,0.0,5.335177999999999e-06,0.00017140000000000002
1390,,,,0.0,0.0,4.943179999999999e-06,0.00020800000000000001
1391,,,,0.0,0.0,4.551181999999999e-06,0.00017720000000000002
1392,,,,0.0,0.0,4.159184e-06,0.0001464
1393,,,,0.0,0.0,3.767186e-06,0.0001156
1394,,,,0.0,0.0,3.3751879999999983e-06,8.48e-05
1395,,,,0.0,0.0,2.983189999999998e-06,5.4000000000000005e-05
1396,,,,0.0,0.0,2.5911920000000013e-06,0.0001506
1397,,,,0.0,0.0,2.199194000000001e-06,0.0002472
1398,,,,0.0,0.0,1.807196000000001e-06,0.0003438
1399,,,,0.0,0.0,1.4151980000000008e-06,0.0004404
1400,,,,0.0,0.0,1.0232e-06,0.000537
1401,,,,0.0,0.0,2.859568e-06,0.0005828000000000001
1402,,,,0.0,0.0,4.695936e-06,0.0006286
1403,,,,0.0,0.0,6.532304e-06,0.0006744
1404,,,,0.0,0.0,8.368672e-06,0.0007202
1405,,,,0.0,0.0,1.020504e-05,0.000766
1406,,,,0.0,0.0,1.2041408000000002e-05,0.0008906
1407,,,,0.0,0.0,1.3877776e-05,0.0010152
1408,,,,0.0,0.0,1.5714144e-05,0.0011398
1409,,,,0.0,0.0,1.7550512e-05,0.0012644000000000002
1410,,,,0.0,0.0,1.938688e-05,0.001389
1411,,,,0.0,0.0,2.1223248e-05,0.0030461999999999998
1412,,,,0.0,0.0,2.3059616e-05,0.0047034
1413,,,,0.0,0.0,2.4895984e-05,0.006360599999999999
1414,,,,0.0,0.0,2.6732352e-05,0.0080178
1415,,,,0.0,0.0,2.856872e-05,0.009675
1416,,,,0.0,0.0,3.0405088e-05,0.0098354
1417,,,,0.0,0.0,3.2241456e-05,0.009995799999999999
1418,,,,0.0,0.0,3.4077824e-05,0.0101562
1419,,,,0.0,0.0,3.5914192e-05,0.0103166
1420,,,,0.0,0.0,3.7750559999999995e-05,0.010477
1421,,,,0.0,0.0,3.9586928e-05,0.0119886
1422,,,,0.0,0.0,4.1423295999999996e-05,0.0135002
1423,,,,0.0,0.0,4.3259664000000003e-05,0.015011799999999999
1424,,,,0.0,0.0,4.5096032e-05,0.0165234
1425,,,,0.0,0.0,4.6932400000000005e-05,0.018035
1426,,,,0.0,0.0,4.8768768e-05,0.019112999999999998
1427,,,,0.0,0.0,5.060513599999999e-05,0.020191
1428,,,,0.0,0.0,5.2441504e-05,0.021269
1429,,,,0.0,0.0,5.4277871999999994e-05,0.022347
1430,,,,0.0,0.0,5.611424e-05,0.023425
1431,,,,0.0,0.0,5.7950607999999996e-05,0.022682200000000003
1432,,,,0.0,0.0,5.9786976e-05,0.0219394
1433,,,,0.0,0.0,6.1623344e-05,0.021196600000000003
1434,,,,0.0,0.0,6.345971199999999e-05,0.0204538
1435,,,,0.0,0.0,6.529608e-05,0.019711000000000003
1436,,,,0.0,0.0,6.713244799999999e-05,0.020699400000000003
1437,,,,0.0,0.0,6.8968816e-05,0.021687800000000004
1438,,,,0.0,0.0,7.0805184e-05,0.0226762
1439,,,,0.0,0.0,7.2641552e-05,0.0236646
1440,,,,0.0,0.0,7.447792e-05,0.024653
1441,,,,0.0,0.0,7.6314288e-05,0.0260476
1442,,,,0.0,0.0,7.8150656e-05,0.0274422
1443,,,,0.0,0.0,7.9987024e-05,0.028836800000000003
1444,,,,0.0,0.0,8.1823392e-05,0.030231400000000002
1445,,,,0.0,0.0,8.365976e-05,0.031626
1446,,,,0.0,0.0,8.5496128e-05,0.0340724
1447,,,,0.0,0.0,8.7332496e-05,0.036518800000000004
1448,,,,0.0,0.0,8.9168864e-05,0.038965200000000005
1449,,,,0.0,0.0,9.1005232e-05,0.0414116
1450,,,,0.0,0.0,9.28416e-05,0.043858
1451,,,,0.0,0.0,9.647634800000001e-05,0.048913
1452,,,,0.0,0.0,0.000100111096,0.053968
1453,,,,0.0,0.0,0.000103745844,0.059023
1454,,,,0.0,0.0,0.000107380592,0.064078
1455,,,,0.0,0.0,0.00011101534,0.069133
1456,,,,0.0,0.0,0.00011465008800000001,0.0719828
1457,,,,0.0,0.0,0.000118284836,0.0748326
1458,,,,0.0,0.0,0.00012191958400000001,0.07768240000000001
1459,,,,0.0,0.0,0.000125554332,0.08053220000000001
1460,,,,0.0,0.0,0.00012918908,0.08338200000000001
1461,,,,0.0,0.0,0.000132823828,0.0781276
1462,,,,0.0,0.0,0.000136458576,0.07287320000000001
1463,,,,0.0,0.0,0.000140093324,0.0676188
1464,,,,0.0,0.0,0.00014372807200000001,0.0623644
1465,,,,0.0,0.0,0.00014736282,0.05711
1466,,,,0.0,0.0,0.000150997568,0.0536794
1467,,,,0.0,0.0,0.00015463231600000002,0.0502488
1468,,,,0.0,0.0,0.000158267064,0.046818200000000004
1469,,,,0.0,0.0,0.000161901812,0.0433876
1470,,,,0.0,0.0,0.00016553656,0.039957
1471,,,,0.0,0.0,0.00016917130799999999,0.0456794
1472,,,,0.0,0.0,0.000172806056,0.0514018
1473,,,,0.0,0.0,0.000176440804,0.0571242
1474,,,,0.0,0.0,0.000180075552,0.0628466
1475,,,,0.0,0.0,0.0001837103,0.068569
1476,,,,0.0,0.0,0.000187345048,0.066955
1477,,,,0.0,0.0,0.000190979796,0.06534100000000001
1478,,,,0.0,0.0,0.000194614544,0.063727
1479,,,,0.0,0.0,0.000198249292,0.062113
1480,,,,0.0,0.0,0.00020188404,0.060499000000000004
1481,,,,0.0,0.0,0.00020551878800000002,0.0649598
1482,,,,0.0,0.0,0.00020915353599999998,0.0694206
1483,,,,0.0,0.0,0.000212788284,0.0738814
1484,,,,0.0,0.0,0.000216423032,0.0783422
1485,,,,0.0,0.0,0.00022005777999999998,0.082803
1486,,,,0.0,0.0,0.000223692528,0.0892338
1487,,,,0.0,0.0,0.000227327276,0.0956646
1488,,,,0.0,0.0,0.000230962024,0.1020954
1489,,,,0.0,0.0,0.000234596772,0.10852619999999999
1490,,,,0.0,0.0,0.00023823152,0.11495699999999999
1491,,,,0.0,0.0,0.000241866268,0.1188732
1492,,,,0.0,0.0,0.000245501016,0.1227894
1493,,,,0.0,0.0,0.00024913576400000003,0.1267056
1494,,,,0.0,0.0,0.000252770512,0.1306218
1495,,,,0.0,0.0,0.00025640525999999996,0.13453800000000002
1496,,,,0.0,0.0,0.000260040008,0.14005820000000002
1497,,,,0.0,0.0,0.000263674756,0.14557840000000002
1498,,,,0.0,0.0,0.000267309504,0.15109860000000003
1499,,,,0.0,0.0,0.000270944252,0.1566188
1500,,,,0.0,0.0,0.000274579,0.162139
1501,,,,0.0,0.0,0.00027391458,0.1591188
1502,,,,0.0,0.0,0.00027325016,0.1560986
1503,,,,0.0,0.0,0.00027258574,0.1530784
1504,,,,0.0,0.0,0.00027192132,0.1500582
1505,,,,0.0,0.0,0.0002712569,0.147038
1506,,,,0.0,0.0,0.00027059248,0.152038
1507,,,,0.0,0.0,0.00026992806,0.157038
1508,,,,0.0,0.0,0.00026926364,0.16203800000000002
1509,,,,0.0,0.0,0.00026859922,0.16703800000000002
1510,,,,0.0,0.0,0.0002679348,0.17203800000000002
1511,,,,0.0,0.0,0.00026727037999999995,0.17247140000000002
1512,,,,0.0,0.0,0.00026660595999999996,0.17290480000000003
1513,,,,0.0,0.0,0.00026594153999999996,0.1733382
1514,,,,0.0,0.0,0.00026527711999999997,0.1737716
1515,,,,0.0,0.0,0.0002646127,0.174205
1516,,,,0.0,0.0,0.00026394828,0.1758814
1517,,,,0.0,0.0,0.00026328386,0.1775578
1518,,,,0.0,0.0,0.00026261944,0.1792342
1519,,,,0.0,0.0,0.00026195502,0.1809106
1520,,,,0.0,0.0,0.0002612906,0.182587
1521,,,,0.0,0.0,0.00026062618,0.1837864
1522,,,,0.0,0.0,0.00025996175999999996,0.1849858
1523,,,,0.0,0.0,0.00025929733999999996,0.1861852
1524,,,,0.0,0.0,0.00025863291999999997,0.1873846
1525,,,,0.0,0.0,0.0002579685,0.188584
1526,,,,0.0,0.0,0.00025730408,0.188844
1527,,,,0.0,0.0,0.00025663966,0.189104
1528,,,,0.0,0.0,0.00025597524,0.189364
1529,,,,0.0,0.0,0.00025531082,0.189624
1530,,,,0.0,0.0,0.0002546464,0.189884
1531,,,,0.0,0.0,0.00025398198,0.1901152
1532,,,,0.0,0.0,0.00025331756,0.1903464
1533,,,,0.0,0.0,0.00025265314,0.1905776
1534,,,,0.0,0.0,0.00025198871999999997,0.1908088
1535,,,,0.0,0.0,0.0002513243,0.19104000000000002
1536,,,,0.0,0.0,0.00025065988,0.1906788
1537,,,,0.0,0.0,0.00024999546,0.1903176
1538,,,,0.0,0.0,0.00024933104,0.1899564
1539,,,,0.0,0.0,0.00024866662,0.1895952
1540,,,,0.0,0.0,0.0002480022,0.18923399999999999
1541,,,,0.0,0.0,0.00024733778,0.1897688
1542,,,,0.0,0.0,0.00024667336,0.1903036
1543,,,,0.0,0.0,0.00024600894,0.1908384
1544,,,,0.0,0.0,0.00024534451999999997,0.1913732
1545,,,,0.0,0.0,0.0002446801,0.191908
1546,,,,0.0,0.0,0.00024401568,0.19153219999999999
1547,,,,0.0,0.0,0.00024335125999999999,0.1911564
1548,,,,0.0,0.0,0.00024268684,0.1907806
1549,,,,0.0,0.0,0.00024202242,0.1904048
1550,,,,0.0,0.0,0.000241358,0.190029
1551,,,,0.0,0.0,0.00024284652,0.1895954
1552,,,,0.0,0.0,0.00024433504,0.1891618
1553,,,,0.0,0.0,0.00024582356,0.1887282
1554,,,,0.0,0.0,0.00024731208,0.1882946
1555,,,,0.0,0.0,0.0002488006,0.187861
1556,,,,0.0,0.0,0.00025028912,0.1879188
1557,,,,0.0,0.0,0.00025177764,0.1879766
1558,,,,0.0,0.0,0.00025326616,0.18803440000000002
1559,,,,0.0,0.0,0.00025475468000000004,0.18809220000000001
1560,,,,0.0,0.0,0.00025624320000000003,0.18815
1561,,,,0.0,0.0,0.00025773172,0.1876442
1562,,,,0.0,0.0,0.00025922024,0.1871384
1563,,,,0.0,0.0,0.00026070876,0.1866326
1564,,,,0.0,0.0,0.00026219728,0.1861268
1565,,,,0.0,0.0,0.0002636858,0.185621
1566,,,,0.0,0.0,0.00026517432,0.18296220000000002
1567,,,,0.0,0.0,0.00026666284000000003,0.1803034
1568,,,,0.0,0.0,0.00026815136,0.1776446
1569,,,,0.0,0.0,0.00026963988,0.1749858
1570,,,,0.0,0.0,0.0002711284,0.172327
1571,,,,0.0,0.0,0.00027261692,0.17106960000000002
1572,,,,0.0,0.0,0.00027410544,0.16981220000000002
1573,,,,0.0,0.0,0.00027559396,0.1685548
1574,,,,0.0,0.0,0.00027708248000000003,0.1672974
1575,,,,0.0,0.0,0.000278571,0.16604000000000002
1576,,,,0.0,0.0,0.00028005952,0.1667192
1577,,,,0.0,0.0,0.00028154804,0.1673984
1578,,,,0.0,0.0,0.00028303656,0.16807760000000002
1579,,,,0.0,0.0,0.00028452508,0.1687568
1580,,,,0.0,0.0,0.0002860136,0.169436
1581,,,,0.0,0.0,0.00028750212,0.1710112
1582,,,,0.0,0.0,0.00028899064000000003,0.1725864
1583,,,,0.0,0.0,0.00029047916,0.1741616
1584,,,,0.0,0.0,0.00029196768,0.1757368
1585,,,,0.0,0.0,0.0002934562,0.177312
1586,,,,0.0,0.0,0.00029494472,0.176127
1587,,,,0.0,0.0,0.00029643324,0.174942
1588,,,,0.0,0.0,0.00029792176,0.173757
1589,,,,0.0,0.0,0.00029941028000000003,0.17257199999999998
1590,,,,0.0,0.0,0.0003008988,0.17138699999999998
1591,,,,0.0,0.0,0.00030238732,0.1726298
1592,,,,0.0,0.0,0.00030387584,0.1738726
1593,,,,0.0,0.0,0.00030536436,0.1751154
1594,,,,0.0,0.0,0.00030685288,0.1763582
1595,,,,0.0,0.0,0.0003083414,0.177601
1596,,,,0.0,0.0,0.00030982992,0.175231
1597,,,,0.0,0.0,0.00031131843999999997,0.17286100000000001
1598,,,,0.0,0.0,0.00031280696,0.170491
1599,,,,0.0,0.0,0.00031429548,0.16812100000000002
1600,,,,0.0,0.0,0.000315784,0.165751
1601,,,,0.0,0.0,0.00031207462,0.1652742
1602,,,,0.0,0.0,0.00030836524,0.1647974
1603,,,,0.0,0.0,0.00030465586,0.1643206
1604,,,,0.0,0.0,0.00030094648,0.1638438
1605,,,,0.0,0.0,0.0002972371,0.163367
1606,,,,0.0,0.0,0.00029352771999999997,0.1624856
1607,,,,0.0,0.0,0.00028981834,0.1616042
1608,,,,0.0,0.0,0.00028610896,0.1607228
1609,,,,0.0,0.0,0.00028239958,0.1598414
1610,,,,0.0,0.0,0.00027869019999999996,0.15896
1611,,,,0.0,0.0,0.00027498082,0.1603616
1612,,,,0.0,0.0,0.00027127144,0.1617632
1613,,,,0.0,0.0,0.00026756206,0.1631648
1614,,,,0.0,0.0,0.00026385267999999996,0.1645664
1615,,,,0.0,0.0,0.0002601433,0.165968
1616,,,,0.0,0.0,0.00025643392,0.1662282
1617,,,,0.0,0.0,0.00025272453999999997,0.1664884
1618,,,,0.0,0.0,0.00024901516,0.1667486
1619,,,,0.0,0.0,0.00024530578,0.1670088
1620,,,,0.0,0.0,0.00024159639999999998,0.167269
1621,,,,0.0,0.0,0.00023788701999999997,0.1676158
1622,,,,0.0,0.0,0.00023417763999999998,0.1679626
1623,,,,0.0,0.0,0.00023046826,0.1683094
1624,,,,0.0,0.0,0.00022675887999999998,0.16865619999999998
1625,,,,0.0,0.0,0.00022304949999999997,0.169003
1626,,,,0.0,0.0,0.00021934011999999998,0.1687718
1627,,,,0.0,0.0,0.00021563074,0.16854059999999998
1628,,,,0.0,0.0,0.00021192135999999998,0.1683094
1629,,,,0.0,0.0,0.00020821198,0.16807819999999998
1630,,,,0.0,0.0,0.0002045026,0.167847
1631,,,,0.0,0.0,0.00020079322,0.1669076
1632,,,,0.0,0.0,0.00019708383999999997,0.16596819999999998
1633,,,,0.0,0.0,0.00019337446,0.1650288
1634,,,,0.0,0.0,0.00018966508,0.1640894
1635,,,,0.0,0.0,0.00018595569999999999,0.16315
1636,,,,0.0,0.0,0.00018224631999999997,0.16130039999999998
1637,,,,0.0,0.0,0.00017853693999999998,0.1594508
1638,,,,0.0,0.0,0.00017482756,0.1576012
1639,,,,0.0,0.0,0.00017111817999999998,0.15575160000000002
1640,,,,0.0,0.0,0.0001674088,0.153902
1641,,,,0.0,0.0,0.00016369941999999998,0.154032
1642,,,,0.0,0.0,0.00015999004,0.154162
1643,,,,0.0,0.0,0.00015628065999999998,0.154292
1644,,,,0.0,0.0,0.00015257128,0.154422
1645,,,,0.0,0.0,0.00014886189999999998,0.154552
1646,,,,0.0,0.0,0.00014515252,0.154422
1647,,,,0.0,0.0,0.00014144313999999998,0.154292
1648,,,,0.0,0.0,0.00013773376,0.154162
1649,,,,0.0,0.0,0.00013402437999999998,0.154032
1650,,,,0.0,0.0,0.000130315,0.153902
1651,,,,0.0,0.0,0.000129524848,0.1541766
1652,,,,0.0,0.0,0.000128734696,0.1544512
1653,,,,0.0,0.0,0.000127944544,0.1547258
1654,,,,0.0,0.0,0.000127154392,0.1550004
1655,,,,0.0,0.0,0.00012636424,0.155275
1656,,,,0.0,0.0,0.00012557408800000002,0.1554916
1657,,,,0.0,0.0,0.000124783936,0.1557082
1658,,,,0.0,0.0,0.000123993784,0.1559248
1659,,,,0.0,0.0,0.000123203632,0.15614139999999999
1660,,,,0.0,0.0,0.00012241348000000002,0.156358
1661,,,,0.0,0.0,0.000121623328,0.1544506
1662,,,,0.0,0.0,0.000120833176,0.1525432
1663,,,,0.0,0.0,0.000120043024,0.15063580000000001
1664,,,,0.0,0.0,0.000119252872,0.1487284
1665,,,,0.0,0.0,0.00011846272,0.146821
1666,,,,0.0,0.0,0.000117672568,0.1478904
1667,,,,0.0,0.0,0.000116882416,0.1489598
1668,,,,0.0,0.0,0.000116092264,0.1500292
1669,,,,0.0,0.0,0.000115302112,0.1510986
1670,,,,0.0,0.0,0.00011451196,0.152168
1671,,,,0.0,0.0,0.000113721808,0.1518212
1672,,,,0.0,0.0,0.000112931656,0.15147439999999998
1673,,,,0.0,0.0,0.000112141504,0.1511276
1674,,,,0.0,0.0,0.000111351352,0.1507808
1675,,,,0.0,0.0,0.0001105612,0.15043399999999998
1676,,,,0.0,0.0,0.000109771048,0.14922
1677,,,,0.0,0.0,0.000108980896,0.148006
1678,,,,0.0,0.0,0.000108190744,0.146792
1679,,,,0.0,0.0,0.000107400592,0.145578
1680,,,,0.0,0.0,0.00010661044,0.14436400000000002
1681,,,,0.0,0.0,0.000105820288,0.144682
1682,,,,0.0,0.0,0.000105030136,0.14500000000000002
1683,,,,0.0,0.0,0.000104239984,0.145318
1684,,,,0.0,0.0,0.000103449832,0.14563600000000002
1685,,,,0.0,0.0,0.00010265968,0.145954
1686,,,,0.0,0.0,0.000101869528,0.1455782
1687,,,,0.0,0.0,0.000101079376,0.1452024
1688,,,,0.0,0.0,0.000100289224,0.1448266
1689,,,,0.0,0.0,9.9499072e-05,0.14445080000000002
1690,,,,0.0,0.0,9.870892e-05,0.144075
1691,,,,0.0,0.0,9.7918768e-05,0.14395940000000002
1692,,,,0.0,0.0,9.7128616e-05,0.14384380000000002
1693,,,,0.0,0.0,9.6338464e-05,0.1437282
1694,,,,0.0,0.0,9.5548312e-05,0.1436126
1695,,,,0.0,0.0,9.475816e-05,0.143497
1696,,,,0.0,0.0,9.3968008e-05,0.14339580000000002
1697,,,,0.0,0.0,9.3177856e-05,0.14329460000000002
1698,,,,0.0,0.0,9.2387704e-05,0.1431934
1699,,,,0.0,0.0,9.1597552e-05,0.1430922
1700,,,,0.0,0.0,9.08074e-05,0.142991
1701,,,,0.0,0.0,9.0936796e-05,0.142283
1702,,,,0.0,0.0,9.1066192e-05,0.141575
1703,,,,0.0,0.0,9.1195588e-05,0.140867
1704,,,,0.0,0.0,9.132498400000001e-05,0.140159
1705,,,,0.0,0.0,9.145438e-05,0.139451
1706,,,,0.0,0.0,9.1583776e-05,0.1382226
1707,,,,0.0,0.0,9.1713172e-05,0.13699419999999998
1708,,,,0.0,0.0,9.1842568e-05,0.1357658
1709,,,,0.0,0.0,9.1971964e-05,0.13453739999999997
1710,,,,0.0,0.0,9.210135999999999e-05,0.13330899999999998
1711,,,,0.0,0.0,9.223075599999999e-05,0.13329459999999999
1712,,,,0.0,0.0,9.236015199999999e-05,0.1332802
1713,,,,0.0,0.0,9.2489548e-05,0.1332658
1714,,,,0.0,0.0,9.2618944e-05,0.1332514
1715,,,,0.0,0.0,9.274834e-05,0.133237
1716,,,,0.0,0.0,9.2877736e-05,0.1328034
1717,,,,0.0,0.0,9.3007132e-05,0.1323698
1718,,,,0.0,0.0,9.3136528e-05,0.1319362
1719,,,,0.0,0.0,9.326592399999999e-05,0.13150260000000003
1720,,,,0.0,0.0,9.339531999999999e-05,0.13106900000000002
1721,,,,0.0,0.0,9.352471599999999e-05,0.13007200000000002
1722,,,,0.0,0.0,9.3654112e-05,0.12907500000000002
1723,,,,0.0,0.0,9.3783508e-05,0.128078
1724,,,,0.0,0.0,9.3912904e-05,0.127081
1725,,,,0.0,0.0,9.40423e-05,0.126084
1726,,,,0.0,0.0,9.4171696e-05,0.1252892
1727,,,,0.0,0.0,9.4301092e-05,0.1244944
1728,,,,0.0,0.0,9.443048799999999e-05,0.12369959999999999
1729,,,,0.0,0.0,9.455988399999999e-05,0.1229048
1730,,,,0.0,0.0,9.468928e-05,0.12211
1731,,,,0.0,0.0,9.4818676e-05,0.1208528
1732,,,,0.0,0.0,9.4948072e-05,0.1195956
1733,,,,0.0,0.0,9.5077468e-05,0.1183384
1734,,,,0.0,0.0,9.5206864e-05,0.1170812
1735,,,,0.0,0.0,9.533626e-05,0.115824
1736,,,,0.0,0.0,9.5465656e-05,0.1160118
1737,,,,0.0,0.0,9.559505199999999e-05,0.1161996
1738,,,,0.0,0.0,9.572444799999999e-05,0.1163874
1739,,,,0.0,0.0,9.5853844e-05,0.1165752
1740,,,,0.0,0.0,9.598324e-05,0.116763
1741,,,,0.0,0.0,9.6112636e-05,0.1156648
1742,,,,0.0,0.0,9.6242032e-05,0.1145666
1743,,,,0.0,0.0,9.6371428e-05,0.1134684
1744,,,,0.0,0.0,9.6500824e-05,0.1123702
1745,,,,0.0,0.0,9.663022e-05,0.111272
1746,,,,0.0,0.0,9.675961599999999e-05,0.1119944
1747,,,,0.0,0.0,9.688901199999999e-05,0.11271679999999999
1748,,,,0.0,0.0,9.7018408e-05,0.11343919999999999
1749,,,,0.0,0.0,9.7147804e-05,0.11416159999999999
1750,,,,0.0,0.0,9.72772e-05,0.11488399999999999
1751,,,,0.0,0.0,9.55205818e-05,0.11380019999999999
1752,,,,0.0,0.0,9.37639636e-05,0.1127164
1753,,,,0.0,0.0,9.20073454e-05,0.1116326
1754,,,,0.0,0.0,9.02507272e-05,0.1105488
1755,,,,0.0,0.0,8.8494109e-05,0.109465
1756,,,,0.0,0.0,8.67374908e-05,0.1095228
1757,,,,0.0,0.0,8.498087259999999e-05,0.1095806
1758,,,,0.0,0.0,8.32242544e-05,0.1096384
1759,,,,0.0,0.0,8.14676362e-05,0.1096962
1760,,,,0.0,0.0,7.971101799999999e-05,0.10975399999999999
1761,,,,0.0,0.0,7.79543998e-05,0.1072108
1762,,,,0.0,0.0,7.619778159999999e-05,0.1046676
1763,,,,0.0,0.0,7.444116339999999e-05,0.10212439999999999
1764,,,,0.0,0.0,7.26845452e-05,0.0995812
1765,,,,0.0,0.0,7.092792699999999e-05,0.097038
1766,,,,0.0,0.0,6.91713088e-05,0.0969656
1767,,,,0.0,0.0,6.74146906e-05,0.0968932
1768,,,,0.0,0.0,6.565807239999999e-05,0.0968208
1769,,,,0.0,0.0,6.39014542e-05,0.0967484
1770,,,,0.0,0.0,6.2144836e-05,0.096676
1771,,,,0.0,0.0,6.038821779999999e-05,0.0937426
1772,,,,0.0,0.0,5.8631599599999996e-05,0.09080919999999999
1773,,,,0.0,0.0,5.6874981399999994e-05,0.0878758
1774,,,,0.0,0.0,5.511836319999999e-05,0.0849424
1775,,,,0.0,0.0,5.3361745e-05,0.082009
1776,,,,0.0,0.0,5.1605126799999996e-05,0.0796216
1777,,,,0.0,0.0,4.9848508599999994e-05,0.0772342
1778,,,,0.0,0.0,4.809189039999999e-05,0.0748468
1779,,,,0.0,0.0,4.6335272199999997e-05,0.07245940000000001
1780,,,,0.0,0.0,4.4578653999999995e-05,0.07007200000000001
1781,,,,0.0,0.0,4.282203579999999e-05,0.06754740000000001
1782,,,,0.0,0.0,4.10654176e-05,0.0650228
1783,,,,0.0,0.0,3.9308799399999996e-05,0.062498200000000004
1784,,,,0.0,0.0,3.7552181199999994e-05,0.0599736
1785,,,,0.0,0.0,3.579556299999999e-05,0.057449
1786,,,,0.0,0.0,3.40389448e-05,0.0575546
1787,,,,0.0,0.0,3.2282326599999995e-05,0.0576602
1788,,,,0.0,0.0,3.052570839999999e-05,0.0577658
1789,,,,0.0,0.0,2.8769090199999998e-05,0.0578714
1790,,,,0.0,0.0,2.701247199999999e-05,0.057977
1791,,,,0.0,0.0,2.5255853799999994e-05,0.0534856
1792,,,,0.0,0.0,2.34992356e-05,0.0489942
1793,,,,0.0,0.0,2.174261739999999e-05,0.044502799999999995
1794,,,,0.0,0.0,1.9985999199999995e-05,0.040011399999999996
1795,,,,0.0,0.0,1.8229381e-05,0.035519999999999996
1796,,,,0.0,0.0,1.647276279999999e-05,0.032878399999999995
1797,,,,0.0,0.0,1.4716144599999996e-05,0.030236799999999998
1798,,,,0.0,0.0,1.2959526400000001e-05,0.0275952
1799,,,,0.0,0.0,1.1202908199999992e-05,0.0249536
1800,,,,0.0,0.0,9.446289999999999e-06,0.022312000000000002
1801,,,,0.0,0.0,9.257364199999999e-06,0.0201546
1802,,,,0.0,0.0,9.0684384e-06,0.0179972
1803,,,,0.0,0.0,8.8795126e-06,0.0158398
1804,,,,0.0,0.0,8.690586799999999e-06,0.0136824
1805,,,,0.0,0.0,8.501660999999999e-06,0.011525
1806,,,,0.0,0.0,8.312735199999998e-06,0.010567400000000001
1807,,,,0.0,0.0,8.1238094e-06,0.0096098
1808,,,,0.0,0.0,7.934883599999999e-06,0.0086522
1809,,,,0.0,0.0,7.745957799999999e-06,0.007694600000000001
1810,,,,0.0,0.0,7.557031999999999e-06,0.006737000000000001
1811,,,,0.0,0.0,7.368106199999999e-06,0.0059262
1812,,,,0.0,0.0,7.179180399999999e-06,0.005115400000000001
1813,,,,0.0,0.0,6.990254599999999e-06,0.0043046000000000004
1814,,,,0.0,0.0,6.801328799999999e-06,0.0034938
1815,,,,0.0,0.0,6.612402999999999e-06,0.0026829999999999996
1816,,,,0.0,0.0,6.423477199999999e-06,0.0023315999999999996
1817,,,,0.0,0.0,6.234551399999999e-06,0.0019801999999999997
1818,,,,0.0,0.0,6.045625599999999e-06,0.0016288
1819,,,,0.0,0.0,5.8566997999999995e-06,0.0012774
1820,,,,0.0,0.0,5.667773999999999e-06,0.000926
1821,,,,0.0,0.0,5.478848199999999e-06,0.0008937999999999999
1822,,,,0.0,0.0,5.289922399999999e-06,0.0008616
1823,,,,0.0,0.0,5.1009965999999995e-06,0.0008294
1824,,,,0.0,0.0,4.912070799999999e-06,0.0007972000000000001
1825,,,,0.0,0.0,4.723144999999999e-06,0.0007650000000000001
1826,,,,0.0,0.0,4.534219199999999e-06,0.0006352
1827,,,,0.0,0.0,4.3452933999999995e-06,0.0005054
1828,,,,0.0,0.0,4.156367599999999e-06,0.0003756
1829,,,,0.0,0.0,3.9674417999999995e-06,0.0002458
1830,,,,0.0,0.0,3.778515999999999e-06,0.00011599999999999999
1831,,,,0.0,0.0,3.5895901999999995e-06,9.36e-05
